Session ID,Title,Abstract,Start Time,End Time,Venue,Room,Speakers,Level,Content Type,Track,Industries,Special Event Type,Hash Tag,URL,Disclaimer
673,Understanding LOD Expressions,"Tableau introduced a whole new paradigm of how to solve complex problems using level of detail (LOD) expressions. These calculations are a lot more intuitive than previously available methods like table calculations, sets, or blending, and enable many new scenarios. This session is a guided&nbsp;journey to understanding level of detail expressions&nbsp;with practical examples covering: &nbsp;

How to think in terms of level of detail &nbsp;
The different types of LOD expressions,&nbsp;and how they behave &nbsp;
When to use&nbsp;LOD expressions",10/22/2015 11:45,10/22/2015 12:45,Conference Center Annex,CCX 6,Bora Beran,Advanced,Breakout Sessions,Analytics,,,#UnderstandingLOD,http://tc15.tableau.com/schedule/thursday/#session-673,Current as of: 09/10/2015 - 06:46 Subject to change.
2758,Unlock Your Data from Web Services : Writing Your First Web Data Connector,"Tableau makes exploring your data easy, but what do you do when that data is&nbsp;locked away behind a web service? Is exporting all of your data the only hope? With web data connectors in Tableau, you can now unlock these sources and bring your precious data into Tableau with ease&mdash;from both internal and external web services. Web data connectors let&nbsp;you to connect to any web data source with just a few, simple lines of code. In this session we'll walk through how these connectors work, and how they integrate with Tableau. We'll even write a simple connector and&nbsp;take you&nbsp;through the steps to build, debug, and share the final connector.",10/22/2015 11:45,10/22/2015 12:45,Conference Center Level 3,CC 310,"Benji Schwartz-Gilbert, Daniel Leventhal",Advanced,Breakout Sessions,Developer,,,#UnlockData,http://tc15.tableau.com/schedule/thursday/#session-2758,Current as of: 09/10/2015 - 06:46 Subject to change.
713,Tips to Becoming a Tableau Jedi,"Are you an advanced Tableau user wondering how to get to that next level of skill with Tableau? Wondering how to master the more sophisticated features of Tableau? Want to know how to impress your colleagues with amazing feats of analytics? In this session, we'll show you powerful tricks and techniques that will make you truly the master of your analytics:

Achieving advanced layouts
Mastering LOD expressions
Ways to get the most out of every query
Something unexpected
Where to find more inspiration",10/22/2015 11:45,10/22/2015 12:45,Conference Center Level 1,CC 124,Marc Rueter,Jedi,Breakout Sessions,Analytics,,,#TableauJedi,http://tc15.tableau.com/schedule/thursday/#session-713,Current as of: 09/10/2015 - 06:46 Subject to change.
2763,Authoring for Interactivity: The Zen of Application Design,"Are you giving your audience a picture or a power tool? A fish or a fishing pole? This session will teach you how to craft interactive data exploration experiences, enabling your audience to navigate through the space of your data in a guided and self-directed manner. Reach beyond static reporting with interactive features that add depth and detail to your Tableau workbook.",10/22/2015 11:45,10/22/2015 12:45,Grand Garden Annex,GGX 4,Lari McEdward,Intermediate,Breakout Sessions,Data Storytelling,,,#ZenAppDesign,http://tc15.tableau.com/schedule/thursday/#session-2763,Current as of: 09/10/2015 - 06:46 Subject to change.
2766,Putting Data to Work: Email Alerting from Tableau Server,"Do your users want to be told when extracts refresh? Or push a subscription to an entire distribution list? Does someone need to know about ETL or a data quality issue when it occurs (but not when they're asleep)? Make your data do the work. In this session, we will demonstrate a tool developed internally at Tableau to drive email alerting from Tableau Server views.",10/22/2015 11:45,10/22/2015 12:45,Grand Garden Annex,GGX 1,Matt Coles,Advanced,Breakout Sessions,IT,,,#ServerEmailAlert,http://tc15.tableau.com/schedule/thursday/#session-2766,Current as of: 09/10/2015 - 06:46 Subject to change.
2769,Forecasting with Tableau,"Forecasting in Tableau is a simple as drag and drop, but how does Tableau's forecasting really work&mdash;behind the drag and drop? Why does forecasting behave the way it does? How can you change Tableau's forecasting model? Why doesn&rsquo;t your&nbsp;forecast work? How can you leverage R? In this session, we&nbsp;will explore Tableau's forecasting capabilities as well as forecasting capabilities with R. Get ready to predict the future!",10/22/2015 11:45,10/22/2015 12:45,Conference Center Level 1,CC 119,Jen Vasser,Advanced,Breakout Sessions,Analytics,,,#TableauForecast,http://tc15.tableau.com/schedule/thursday/#session-2769,Current as of: 09/10/2015 - 06:46 Subject to change.
2771,Become a Mix Master with Data Blending,"Have you ever worked with data blending and found that it&rsquo;s so easy, it&rsquo;s &ldquo;automagical&rdquo;? What&rsquo;s really happening under the hood? How can you troubleshoot if you&rsquo;re not getting the right result? When should a join be used instead? What are best practices around performance? And finally, how can mastering data blending turn you into a Tableau Jedi? Join this session to find all out these answers and more!",10/22/2015 11:45,10/22/2015 12:45,Grand Garden Annex,GGX 3,Eric Hannell,Advanced,Breakout Sessions,Data,,,#MixMaster,http://tc15.tableau.com/schedule/thursday/#session-2771,Current as of: 09/10/2015 - 06:46 Subject to change.
2782,Iron Viz Championship,"The Iron Viz Championship is the world&rsquo;s premiere visualization competition. Our three contestants have been chosen over the course of the year through highly competitive feeder competitions. Now at TC15, the Iron Viz Championship will pit them in a battle against one another with the same identical dataset to see who can make the finest visualization in the arena. The prize? $2,000&hellip; and eternal glory!",10/22/2015 11:45,10/22/2015 12:45,Grand Garden Arena,GGA,"Andy Cotgreave, Jewel Loree, Jock Mackinlay, Ross Perez, Elissa Fink",Beginner,Breakout Sessions,Data Storytelling,,,,http://tc15.tableau.com/schedule/thursday/#session-2782,Current as of: 09/10/2015 - 06:46 Subject to change.
2787,Driving Sales: Ideas from Tableau’s Sales Analytics Dashboards,"Experience is the mother of all crystal balls... but data is the father. Learn how Tableau inside sales managers use their data to engage their sales reps, drive strategic activity, and ultimately deliver value to the client and sales revenue to the company. The goal of this session is to help IT, C-level, and business leaders see how Tableau can scale down to the front line and be the face of their company. This session will take the perspective of a sales person at Tableau using Tableau dashboards to drive business and improve results. We will focus on the &ldquo;who's hot&rdquo; dashboard, commercial scorecard, quota attainment dashboard, and how we integrate with SFDC.",10/22/2015 11:45,10/22/2015 12:45,Conference Center Level 2,CC 205,"Barry Maas, Stacey Unck",Intermediate,Breakout Sessions,Using Tableau at Tableau,,,#SalesDashboards,http://tc15.tableau.com/schedule/thursday/#session-2787,Current as of: 09/10/2015 - 06:46 Subject to change.
1278,Quality 2.0: Engaging the Provider at Duke University Medical Center,"As healthcare providers, we spend hours every day entering data into electronic record (EHR) systems, yet we know very little about our own practices or our patient populations as a whole. At Duke University Medical Center we had a vision to create a tool that would turn EHR data into useful information that we could use at bedside to improve patient care. In this session, we will share our experience using Tableau to create personal quality improvement dashboards for anesthesiologists at Duke University Medical Center.",10/22/2015 11:45,10/22/2015 12:45,Conference Center Level 1,CC 115,Atilio Barbeito,Intermediate,Breakout Sessions,Customer Session,Healthcare & Pharmaceuticals,,#DukeData,http://tc15.tableau.com/schedule/thursday/#session-1278,Current as of: 09/10/2015 - 06:46 Subject to change.
2780,Keynote: Sir Ken Robinson,"What&rsquo;s the element that transforms you &ndash; your work, your data, your life? Where do your natural talents meet your personal passions? Best-selling author Sir Ken Robinson, whose wildly popular TED talks have been viewed more than 44 million times, chases the themes of creativity, development, innovation and more. He argues we should think differently about what happens in education, offering a different conception of talent ability and what drives people.",10/22/2015 13:30,10/22/2015 14:30,Grand Garden Arena,GGA,,,Keynotes,N/A,,,,http://tc15.tableau.com/schedule/thursday/#session-2780,Current as of: 09/10/2015 - 06:46 Subject to change.
2560,Tableau Desktop 9 Qualification Exam,This exam is intended for those who have comprehensive understanding of functionality in Tableau Desktop 9 and at least five months of applying this understanding in the product. You must begin this two hour exam at 3:15PM on this day. Please review the Exam Preparation Guide at www.tableau.com/certification before registering. Please note Conference exams are non-transferrable to online exams.,10/22/2015 15:15,10/22/2015 19:15,Conference Center Level 1,CC 109-110,,N/A,Certification Exam,N/A,,,,http://tc15.tableau.com/schedule/thursday/#session-2560,Current as of: 09/10/2015 - 06:46 Subject to change.
2565,Tableau Server 9 Qualification Exam,This exam is intended for those who have a comprehensive understanding of Tableau Server 9 functionality in a single-machine environment and approximately 4-6 months of experience. Typical roles include System Administrator or Consultant. You must begin this one hour exam at 3:15 on this day. Please review the Exam Preparation Guide at www.tableau.com/certification before registering. Please note Conference exams are non-transferrable to online exams.,10/22/2015 15:15,10/22/2015 19:15,Conference Center Level 1,CC 109-110,,Intermediate,Certification Exam,N/A,,,,http://tc15.tableau.com/schedule/thursday/#session-2565,Current as of: 09/10/2015 - 06:46 Subject to change.
